,bid,methodId,ep,np,ef,nf,label
3466,2,org.joda.time.MutableDateTime$addWeekyears<I>,170169258711341.0,3484787476500922.0,2012107952161.0,19824825491975.0,False
3467,2,org.joda.time.format.DateTimeParserBucket$setZone<Lorg/joda/time/DateTimeZone;>,14844.0,226176.0,185.0,1255.0,False
3468,2,org.joda.time.chrono.LimitChronology$LimitDurationField$getMillis<JJ>,3130203.0,28640250.0,19222.0,170594.0,False
3469,2,org.joda.time.format.DateTimeFormatterBuilder$appendYearOfEra<II>,3.809183107064538e+18,4.528851374660561e+19,3.643082582571309e+16,2.569086624710465e+17,False
3470,2,org.joda.time.chrono.LimitChronology$getUpperLimit<>,1.5241869418204357e+21,3.121398583902291e+22,1.8022212420623616e+19,1.7757553384281696e+20,False
3471,2,org.joda.time.chrono.BasicWeekyearDateTimeField$getDifferenceAsLong<JJ>,359825.0,1158601.0,3679.0,5393.0,False
3472,2,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter$setFieldValue<Lorg/joda/time/ReadWritablePeriod;II>,3424.0,844163.0,0.0,5064.0,False
3473,2,org.joda.time.format.DateTimeParserBucket$sort<[Lorg/joda/time/format/DateTimeParserBucket$SavedField;I>,1.5001695087777722e+21,3.0850357799227776e+22,1.7732180041692885e+19,1.755495365109916e+20,False
3474,2,org.joda.time.format.ISODateTimeFormat$Constants$dateHourMinuteSecond<>,1.6398149738795668e+34,3.4063404692873e+35,1.1678551383105351e+32,2.0163418747725357e+33,False
3475,2,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField$get<J>,68900.0,212290.0,717.0,963.0,False
3476,2,org.joda.time.format.DateTimeFormat$forPattern<Ljava/lang/String;>,31232152.0,253111193.0,229874.0,1468966.0,False
3477,2,org.joda.time.chrono.GJLocaleSymbols$getMonthMaxTextLength<>,336.0,71970.0,13.0,419.0,False
3478,2,org.joda.time.base.BasePeriod$setFieldInto<[ILorg/joda/time/DurationFieldType;I>,1.8139600794032956e+16,4.3051654753908883e+17,211704486707971.0,2468840088844661.0,False
3479,2,org.joda.time.Days$toStandardSeconds<>,699.0,75624.0,0.0,456.0,False
3480,2,org.joda.time.format.ISODateTimeFormat$Constants$yearMonthDay<>,4.073109881408413e+28,8.460985879057787e+29,2.9008158096985906e+26,5.008378085765693e+27,False
3481,2,org.joda.time.base.AbstractInterval$getStart<>,1.8212030454664132e+16,3.729661269421769e+17,215341748523633.0,2121794367364887.0,False
3482,2,org.joda.time.base.AbstractDateTime$toString<Ljava/lang/String;>,31238748.0,253104597.0,229898.0,1468942.0,False
3483,2,org.joda.time.tz.ZoneInfoProvider$openResource<Ljava/lang/String;>,15155.0,29032.0,198.0,66.0,False
3484,2,org.joda.time.base.BaseDateTime$<init><Ljava/lang/Object;Lorg/joda/time/Chronology;>,4.8089835275627795e+17,9.848368224590529e+18,5686213436692160.0,5.602710442647028e+16,False
3485,2,org.joda.time.Interval$withPeriodAfterStart<Lorg/joda/time/ReadablePeriod;>,137524575.0,2815315887.0,1636635.0,16005429.0,False
3486,2,org.joda.time.LocalDateTime$minusDays<I>,2903577337563.0,59490716897463.0,34331916816.0,338449527456.0,False
3487,2,org.joda.time.format.DateTimeFormatter$print<J>,2.6667903436080173e+19,5.4863236945623246e+20,3.152074659851153e+17,3.121986098718771e+18,False
3488,2,org.joda.time.DateMidnight$Property$getField<>,26.0,3991.0,0.0,24.0,False
3489,2,org.joda.time.LocalDateTime$secondOfMinute<>,5804046.0,273662661.0,46284.0,1623420.0,False
3490,2,org.joda.time.IllegalInstantException$<init><Ljava/lang/String;>,2.8975776498739734e+22,2.132358626595532e+24,2.6988036751241272e+20,1.264324526710609e+22,False
3491,2,org.joda.time.format.ISODateTimeFormat$hourMinute<>,2.0,4015.0,0.0,24.0,False
3492,2,org.joda.time.LocalDate$withField<Lorg/joda/time/DateTimeFieldType;I>,146231622982.0,2994651361595.0,1729064901.0,17036479443.0,False
3493,2,org.joda.time.field.DecoratedDateTimeField$getRangeDurationField<>,5166.0,2868.0,38.0,10.0,False
3494,2,org.joda.time.chrono.IslamicChronology$assemble<Lorg/joda/time/chrono/AssembledChronology$Fields;>,158924840836937.0,3254630791888288.0,1879150912935.0,18515505593265.0,False
3495,2,org.joda.time.chrono.BasicMonthOfYearDateTimeField$roundFloor<J>,50941677.0,131518497.0,538854.0,551274.0,False
3496,2,org.joda.time.TimeOfDay$Property$withMinimumValue<>,1.7990190886552054e+17,3.684289077999688e+18,2127186323147398.0,2.0959839737287012e+16,False
3497,2,org.joda.time.Seconds$readResolve<>,9479970091069980.0,2.234891169873099e+17,110708378179404.0,1281190573745196.0,False
3498,2,org.joda.time.tz.CachedDateTimeZone$nextTransition<J>,27.0,3990.0,0.0,24.0,False
3499,2,org.joda.time.field.LenientDateTimeField$getInstance<Lorg/joda/time/DateTimeField;Lorg/joda/time/Chronology;>,9.619225796969362e+17,1.969931435722226e+19,1.1373915225581028e+16,1.120688745394329e+17,False
3500,2,org.joda.time.chrono.AssembledChronology$centuries<>,3393.0,624.0,22.0,2.0,False
3501,2,org.joda.time.Partial$<init><[Lorg/joda/time/DateTimeFieldType;[I>,71.0,7963.0,1.0,47.0,False
3502,2,org.joda.time.convert.ConverterManager$getDurationConverter<Ljava/lang/Object;>,4.4529629437390163e+17,9.119269896327171e+18,5265249418944259.0,5.187928346052447e+16,False
3503,2,org.joda.time.format.ISODateTimeFormat$Constants$dateTimeNoMillis<>,2.0612282145137206e+21,1.6743099798003594e+22,1.5229411224324618e+19,9.711907578100662e+19,False
3504,2,org.joda.time.field.BaseDateTimeField$addWrapField<Lorg/joda/time/ReadablePartial;I[II>,1.6871459487719277e+20,3.459266127534314e+21,1.994710893155775e+18,1.968105145134913e+19,False
3505,2,org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone$nextTransition<J>,7668.0,64638.0,309.0,123.0,False
3506,2,org.joda.time.tz.ZoneInfoCompiler$parseDataFile<Ljava/io/BufferedReader;>,145890625155914.0,2987833605213481.0,1725031038304.0,16997742556136.0,False
3507,2,org.joda.time.base.AbstractPartial$getField<I>,1.0999843461872483e+17,2.2526940385675848e+18,1300637584554202.0,1.2815523569658252e+16,False
3508,2,org.joda.time.YearMonth$Property$<init><Lorg/joda/time/YearMonth;I>,279.0,63993.0,0.0,384.0,False
3509,2,org.joda.time.field.SkipDateTimeField$get<J>,388001325.0,7945353549.0,4587733.0,45200795.0,False
3510,2,org.joda.time.DateTimeZone$getConvertedId<Ljava/lang/String;>,22167.0,315261.0,246.0,1770.0,False
3511,2,org.joda.time.chrono.ISOChronology$withUTC<>,3001.0,1016.0,18.0,6.0,False
3512,2,org.joda.time.chrono.BasicFixedMonthChronology$getMonthOfYear<J>,15610.0,48662.0,158.0,226.0,False
3513,2,org.joda.time.YearMonthDay$<init><Lorg/joda/time/DateTimeZone;>,18959849117.0,388753511509.0,224178756.0,2211748716.0,False
3514,2,org.joda.time.Minutes$plus<Lorg/joda/time/Minutes;>,93069045080396.0,1906375059226786.0,1100457833992.0,10845436739912.0,False
3515,2,org.joda.time.chrono.ISOYearOfEraDateTimeField$<init><>,3.8093580236449756e+18,4.528854591516045e+19,3.64319599738701e+16,2.569087655753781e+17,False
3516,2,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter$<init><IIIZI[Lorg/joda/time/format/PeriodFormatterBuilder$FieldFormatter;Lorg/joda/time/format/PeriodFormatterBuilder$PeriodFieldAffix;Lorg/joda/time/format/PeriodFormatterBuilder$PeriodFieldAffix;>,7.227116539482911e+21,1.7139534466291188e+23,8.43526673049014e+19,9.82846503433828e+20,False
3517,2,org.joda.time.Hours$toString<>,61574.0,16604959.0,0.0,99576.0,False
3518,2,org.joda.time.field.UnsupportedDateTimeField$getAsText<ILjava/util/Locale;>,7.0,28112.0,0.0,168.0,False
3519,2,org.joda.time.format.DateTimeFormatterBuilder$Fraction$estimateParsedLength<>,871.0,3146.0,4.0,20.0,False
3520,2,org.joda.time.DateTimeComparator$getInstance<Lorg/joda/time/DateTimeFieldType;Lorg/joda/time/DateTimeFieldType;>,6919.0,25217.0,44.0,148.0,False
3521,2,org.joda.time.LocalTime$toDateTimeToday<>,4.0,8030.0,0.0,48.0,False
3522,2,org.joda.time.LocalDateTime$Property$getLocalDateTime<>,8.0,4009.0,0.0,24.0,False
3523,2,org.joda.time.MutableDateTime$setZoneRetainFields<Lorg/joda/time/DateTimeZone;>,24217059079482.0,495914428253937.0,286346430631.0,2821235271137.0,False
3524,2,org.joda.time.PeriodType$millis<>,4348352222114.0,88241648495698.0,51007802240.0,502181149024.0,False
3525,2,org.joda.time.field.PreciseDurationField$<init><Lorg/joda/time/DurationFieldType;J>,19335.0,36903.0,131.0,205.0,False
3526,2,org.joda.time.LocalDateTime$withField<Lorg/joda/time/DateTimeFieldType;I>,1250460139193.0,25607225211628.0,14785634120.0,145678505392.0,False
3527,2,org.joda.time.field.AbstractPartialFieldProperty$getAsString<>,13.0,4004.0,0.0,24.0,False
3528,2,org.joda.time.field.SkipDateTimeField$getMinimumValue<>,931.0,3086.0,3.0,21.0,False
3529,2,org.joda.time.field.ZeroIsMaxDateTimeField$getLeapDurationField<>,3.0000760850869465e+22,5.99522981346795e+24,1.0042624808468862e+20,3.589796403910766e+22,False
3530,2,org.joda.time.Period$<init><JLorg/joda/time/PeriodType;>,2621.0,182161.0,0.0,1104.0,False
3531,2,org.joda.time.DateTimeUtils$setCurrentMillisSystem<>,5712.0,2322.0,26.0,22.0,False
3532,2,org.joda.time.Duration$getStandardHours<>,139.0,15929.0,0.0,96.0,False
3533,2,org.joda.time.chrono.ZonedChronology$ZonedDurationField$hashCode<>,2.405154065403159e+17,4.925540466852122e+18,2843889833377784.0,2.8021268484127456e+16,False
3534,2,org.joda.time.field.AbstractReadableInstantFieldProperty$getFieldType<>,1783.0,187016.0,0.0,1128.0,False
3535,2,org.joda.time.format.PeriodFormatterBuilder$Literal$printTo<Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePeriod;Ljava/util/Locale;>,34.0,3983.0,0.0,24.0,False
3536,2,org.joda.time.MutableDateTime$secondOfMinute<>,111205302788676.0,2277316153002015.0,1314908741799.0,12955570456353.0,False
3537,2,org.joda.time.format.DateTimeFormatterBuilder$appendPattern<Ljava/lang/String;>,29.0,12022.0,27.0,45.0,False
3538,2,org.joda.time.MutablePeriod$<init><JJLorg/joda/time/PeriodType;Lorg/joda/time/Chronology;>,45.0,20040.0,0.0,120.0,False
3539,2,org.joda.time.DateMidnight$withField<Lorg/joda/time/DateTimeFieldType;I>,234662.0,4690180.0,2761.0,26663.0,False
3540,2,org.joda.time.MutableDateTime$copy<>,3.0,8031.0,0.0,48.0,False
3541,2,org.joda.time.Seconds$parseSeconds<Ljava/lang/String;>,9479970075297796.0,2.234891127211288e+17,110708378179404.0,1281190548162204.0,False
3542,2,org.joda.time.tz.ZoneInfoCompiler$test<Ljava/lang/String;Lorg/joda/time/DateTimeZone;>,1.077530461826945e+28,2.2144852787263764e+29,1.2737201638218386e+26,1.260074331584402e+27,False
3543,2,org.joda.time.Duration$negated<>,1473.0,408261.0,17.0,2431.0,False
3544,2,org.joda.time.DateTimeUtils$toJulianDay<J>,2.0,8032.0,0.0,48.0,False
3545,2,org.joda.time.PeriodType$withYearsRemoved<>,4349334384484.0,88261560385247.0,51019294138.0,502294490894.0,False
3546,2,org.joda.time.base.BaseSingleFieldPeriod$standardPeriodIn<Lorg/joda/time/ReadablePeriod;J>,2.525897989807764e+18,5.2123704706874204e+19,2.984794406304321e+16,2.966620048342353e+17,False
3547,2,org.joda.time.MutablePeriod$getYears<>,1010.0,31126.0,0.0,192.0,False
3548,2,org.joda.time.tz.DateTimeZoneBuilder$DSTZone$previousTransition<J>,16406.0,140257.0,633.0,303.0,False
3549,2,org.joda.time.Hours$toStandardWeeks<>,4021.0,1004246.0,0.0,6024.0,False
3550,2,org.joda.time.DateMidnight$dayOfWeek<>,15532814.0,318601246.0,183660.0,1812660.0,False
3551,2,org.joda.time.format.DateTimeFormatterBuilder$StringLiteral$parseInto<Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I>,25.0,3992.0,0.0,24.0,False
3552,2,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter$getFieldValue<Lorg/joda/time/ReadablePeriod;>,3.4340120994260026e+22,7.061816662410922e+23,4.059046749877591e+20,4.018422657262294e+21,False
3553,2,org.joda.time.MonthDay$withDayOfMonth<I>,209713446118222.0,4294704209559575.0,2479683237884.0,24432446146300.0,False
3554,2,org.joda.time.chrono.LenientChronology$withUTC<>,4.809712180122172e+17,9.849860482911764e+18,5687075005815548.0,5.603559385706112e+16,False
3555,2,org.joda.time.Hours$negated<>,48522355.0,1000380617.0,573238.0,5693546.0,False
3556,2,org.joda.time.LocalDateTime$now<Lorg/joda/time/Chronology;>,9.0,8025.0,0.0,48.0,False
3557,2,org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField$<init><Lorg/joda/time/field/ImpreciseDateTimeField;Lorg/joda/time/DurationFieldType;>,3.8093580236477875e+18,4.528854591516453e+19,3.643195997390024e+16,2.5690876557538915e+17,False
3558,2,org.joda.time.base.AbstractInstant$toDate<>,57191861507117.0,1171227295257397.0,676245148883.0,6663077669725.0,False
3559,2,org.joda.time.field.UnsupportedDateTimeField$getMinimumValue<J>,25.0,100400.0,0.0,600.0,False
3560,2,org.joda.time.LocalTime$compareTo<Lorg/joda/time/ReadablePartial;>,16.0,16052.0,0.0,96.0,False
3561,2,org.joda.time.chrono.ZonedChronology$convertField<Lorg/joda/time/DurationField;Ljava/util/HashMap;>,1.5565410317310938e+22,3.187656825103641e+23,1.840477183777139e+20,1.8134494755142975e+21,False
3562,2,org.joda.time.Years$plus<I>,1.0255369233883247e+21,2.772224973267759e+23,1.6723771169999272e+16,1.6624061843702145e+21,False
3563,2,org.joda.time.Duration$millis<J>,371.0,92020.0,0.0,552.0,False
3564,2,org.joda.time.DateTime$millisOfDay<>,1416951052679.0,29015869122559.0,16754262480.0,165069905856.0,False
3565,2,org.joda.time.chrono.GregorianChronology$getInstanceUTC<>,9753.0,2298.0,66.0,6.0,False
3566,2,org.joda.time.DateTime$Property$writeObject<Ljava/io/ObjectOutputStream;>,1.0,4016.0,0.0,24.0,False
3567,2,org.joda.time.chrono.BasicChronology$getDayOfYear<JI>,320011.0,1033718.0,3323.0,4765.0,False
3568,2,org.joda.time.DateMidnight$yearOfEra<>,5679846.0,116465073.0,67159.0,662609.0,False
3569,2,org.joda.time.base.AbstractInterval$isBefore<Lorg/joda/time/ReadableInterval;>,3.601866306533662e+16,7.376300190599857e+17,425890013309757.0,4196357527394187.0,False
3570,2,org.joda.time.format.DateTimeFormat$longTime<>,17.0,36136.0,9.0,207.0,False
3571,2,org.joda.time.MutableInterval$<init><JJ>,2091073.0,42718562.0,24730.0,242990.0,False
3572,2,org.joda.time.format.DateTimeFormatterBuilder$TimeZoneName$estimateParsedLength<>,0.0,4017.0,12.0,12.0,False
3573,2,org.joda.time.tz.ZoneInfoCompiler$Zone$<init><Ljava/util/StringTokenizer;>,145890625155914.0,2987833605213481.0,1725031038304.0,16997742556136.0,False
3574,2,org.joda.time.MutablePeriod$setPeriod<Lorg/joda/time/ReadableDuration;>,6.0,8028.0,0.0,48.0,False
3575,2,org.joda.time.field.PreciseDurationField$add<JI>,5.026936498991476e+18,1.0365742865666372e+20,5.940575366694699e+16,5.899407147761016e+17,False
3576,2,org.joda.time.field.AbstractReadableInstantFieldProperty$compareTo<Lorg/joda/time/ReadableInstant;>,197.0,15871.0,0.0,96.0,False
3577,2,org.joda.time.IllegalFieldValueException$<init><Lorg/joda/time/DurationFieldType;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;>,4150.0,152513.0,12.0,924.0,False
3578,2,org.joda.time.format.ISODateTimeFormat$Constants$basicDateTime<>,8.723480927697334e+24,1.8315167850180645e+26,6.208658902183326e+22,1.0842922574576512e+24,False
3579,2,org.joda.time.format.ISODateTimeFormat$Constants$ordinalDate<>,4.622507888737531e+21,3.7548057279976526e+22,3.415345982828049e+19,2.1779913266590358e+20,False
3580,2,org.joda.time.Period$plusMonths<I>,3567848647823132.0,9.644694711175638e+17,57668647426.0,5783585765350406.0,False
3581,2,org.joda.time.base.AbstractDateTime$getMinuteOfHour<>,43.0,3974.0,0.0,24.0,False
3582,2,org.joda.time.chrono.IslamicChronology$withUTC<>,10.0,4007.0,0.0,24.0,False
3583,2,org.joda.time.chrono.GJChronology$ImpreciseCutoverField$<init><Lorg/joda/time/chrono/GJChronology;Lorg/joda/time/DateTimeField;Lorg/joda/time/DateTimeField;J>,8.464462645511613e+17,1.006410701733924e+19,8095487039441797.0,5.709079097035894e+16,False
3584,2,org.joda.time.DateMidnight$withFields<Lorg/joda/time/ReadablePartial;>,101740.0,2027270.0,1190.0,11530.0,False
3585,2,org.joda.time.chrono.ISOYearOfEraDateTimeField$getRangeDurationField<>,16545.0,3540.0,110.0,10.0,False
3586,2,org.joda.time.TimeOfDay$withSecondOfMinute<I>,4.1635024482560595e+17,8.52661640928694e+18,4922985824910652.0,4.850773354245334e+16,False
3587,2,org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber$printTo<Ljava/io/Writer;JLorg/joda/time/Chronology;ILorg/joda/time/DateTimeZone;Ljava/util/Locale;>,2.0,8032.0,0.0,48.0,False
3588,2,org.joda.time.MutablePeriod$<init><JLorg/joda/time/Chronology;>,623.0,19462.0,0.0,120.0,False
3589,2,org.joda.time.chrono.GJDayOfWeekDateTimeField$getMaximumValue<>,1044.0,2973.0,3.0,21.0,False
3590,2,org.joda.time.format.DateTimeFormatterBuilder$Composite$decompose<Ljava/util/List;Ljava/util/List;Ljava/util/List;>,3520.0,20582.0,76.0,68.0,False
3591,2,org.joda.time.DateTimeZone$toString<>,7684.0,12401.0,44.0,76.0,False
3592,2,org.joda.time.DateTime$withChronology<Lorg/joda/time/Chronology;>,1630476859.0,33387937559.0,19278970.0,189942326.0,False
3593,2,org.joda.time.format.DateTimeFormatterBuilder$Fraction$parseInto<Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I>,870793.0,1057367.0,8648.0,2872.0,False
3594,2,org.joda.time.format.PeriodFormatter$withParseType<Lorg/joda/time/PeriodType;>,1.93866449401712e+19,3.975005901888755e+20,2.2920797897625853e+17,2.261529796253298e+18,False
3595,2,org.joda.time.field.DelegatedDateTimeField$remainder<J>,6.0,4011.0,0.0,24.0,False
3596,2,org.joda.time.Months$monthsBetween<Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;>,4198255.0,85421015.0,49496.0,485944.0,False
3597,2,org.joda.time.chrono.BasicChronology$getMaxMonth<I>,301859.0,441286.0,3281.0,1159.0,False
3598,2,org.joda.time.Duration$minus<Lorg/joda/time/ReadableDuration;>,850.0,191966.0,17.0,1135.0,False
3599,2,org.joda.time.DateTimeFieldType$minuteOfDay<>,4258.0,3776.0,26.0,22.0,False
3600,2,org.joda.time.chrono.JulianChronology$getInstance<>,1.2023783281539074e+17,2.4623633052637133e+18,1421709965480666.0,1.4008319238875446e+16,False
3601,2,org.joda.time.TimeOfDay$plusMinutes<I>,3.1513494775495085e+17,6.453783314654852e+18,3726200619175724.0,3.671543201658114e+16,False
3602,2,org.joda.time.LocalDate$Property$addToCopy<I>,11283657.0,231355194.0,133430.0,1316242.0,False
3603,2,org.joda.time.tz.DateTimeZoneBuilder$Recurrence$<init><Lorg/joda/time/tz/DateTimeZoneBuilder$OfYear;Ljava/lang/String;I>,116418.0,20160.0,682.0,134.0,False
3604,2,org.joda.time.YearMonth$fromCalendarFields<Ljava/util/Calendar;>,19906030290958.0,407661024935366.0,235371813519.0,2319173699409.0,False
3605,2,org.joda.time.PeriodType$toString<>,91.0,7943.0,0.0,48.0,False
3606,2,org.joda.time.tz.FixedDateTimeZone$getNameKey<J>,2.0,4015.0,2.0,22.0,False
3607,2,org.joda.time.format.PeriodFormatter$getLocale<>,4.0,16064.0,0.0,96.0,False
3608,2,org.joda.time.TimeOfDay$withField<Lorg/joda/time/DateTimeFieldType;I>,2.699680527607563e+17,5.528792592463792e+18,3192141502022547.0,3.145317975398671e+16,False
3609,2,org.joda.time.field.DecoratedDurationField$isPrecise<>,9.0,4008.0,0.0,24.0,False
3610,2,org.joda.time.LocalDateTime$millisOfDay<>,6626161.0,312050483.0,52896.0,1851072.0,False
3611,2,org.joda.time.field.PreciseDateTimeField$getMaximumValue<>,3210440.0,3803242.0,31632.0,10272.0,False
3612,2,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField$getRangeDurationField<>,799.0,3218.0,3.0,21.0,False
3613,2,org.joda.time.Seconds$negated<>,1.0255787416812412e+21,2.772233462549166e+23,1.7218600617881564e+16,1.6624110114014602e+21,False
3614,2,org.joda.time.DateTime$minusSeconds<I>,382482723117.0,7832348995236.0,4522539212.0,44557859404.0,False
3615,2,org.joda.time.LocalDate$withCenturyOfEra<I>,1980149747204.0,40583800326883.0,23413245821.0,230889667243.0,False
3616,2,org.joda.time.DateTime$Property$getChronology<>,692247367.0,14175344489.0,8185231.0,80642801.0,False
3617,2,org.joda.time.chrono.BasicMonthOfYearDateTimeField$getLeapDurationField<>,6595.0,1439.0,38.0,10.0,False
3618,2,org.joda.time.Months$getFieldType<>,3612.0,20490.0,22.0,122.0,False
3619,2,org.joda.time.LocalDate$getChronology<>,17620707621.0,361240478199.0,208345489.0,2055201551.0,False
3620,2,org.joda.time.IllegalFieldValueException$<init><Lorg/joda/time/DateTimeFieldType;Ljava/lang/Number;Ljava/lang/String;>,1.2029743564377717e+17,2.463583914958901e+18,1422414718175366.0,1.4015263254058714e+16,False
3621,2,org.joda.time.DateMidnight$withDurationAdded<JI>,649405.0,13028480.0,7664.0,74056.0,False
3622,2,org.joda.time.MutableDateTime$setMillis<Lorg/joda/time/ReadableInstant;>,14815256174216.0,303382053026230.0,175178027912.0,1725926134600.0,False
3623,2,org.joda.time.tz.DateTimeZoneBuilder$readFrom<Ljava/io/InputStream;Ljava/lang/String;>,1.0022750846515499e+29,2.059824561723703e+30,1.1847627668280486e+27,1.1720701431462373e+28,False
3624,2,org.joda.time.field.MillisDurationField$equals<Ljava/lang/Object;>,6810.0,17292.0,44.0,100.0,False
3625,2,org.joda.time.chrono.LimitChronology$LimitException$<init><Lorg/joda/time/chrono/LimitChronology;Ljava/lang/String;Z>,2.885821154211419e+19,5.909903693188246e+20,3.412237726531609e+17,3.3621284655003223e+18,False
3626,2,org.joda.time.DateTimeUtils$<init><>,1.0,4016.0,0.0,24.0,False
3627,2,org.joda.time.MonthDay$<init><II>,436619810847.0,8950983585597.0,5162556911.0,50924692657.0,False
3628,2,org.joda.time.base.BasePartial$<init><Lorg/joda/time/base/BasePartial;[I>,7.854329972132197e+17,1.6085195788048298e+19,9287074176621154.0,9.15083181176971e+16,False
3629,2,org.joda.time.DurationFieldType$StandardDurationFieldType$hashCode<>,3430.0,587.0,22.0,2.0,False
3630,2,org.joda.time.MonthDay$fromCalendarFields<Ljava/util/Calendar;>,436619810766.0,8950983577644.0,5162556911.0,50924692609.0,False
3631,2,org.joda.time.field.UnsupportedDateTimeField$getMinimumValue<Lorg/joda/time/ReadablePartial;>,26.0,104416.0,0.0,624.0,False
3632,2,org.joda.time.LocalTime$get<Lorg/joda/time/DateTimeFieldType;>,75669572739.0,1551529741443.0,894708031.0,8827169873.0,False
3633,2,org.joda.time.MutableDateTime$<init><Lorg/joda/time/Chronology;>,23.0,28096.0,0.0,168.0,False
3634,2,org.joda.time.chrono.JulianChronology$withZone<Lorg/joda/time/DateTimeZone;>,3.6069363885532154e+17,7.386683210091547e+18,4264895073690146.0,4.2022643979017064e+16,False
3635,2,org.joda.time.base.AbstractPartial$indexOf<Lorg/joda/time/DateTimeFieldType;>,542.0,71764.0,2.0,430.0,False
3636,2,org.joda.time.Partial$<init><[Lorg/joda/time/DateTimeFieldType;[ILorg/joda/time/Chronology;>,4983506835162187.0,1.020594011512228e+17,58925709218306.0,580613696226862.0,True
3637,2,org.joda.time.format.DateTimeFormat$mediumTime<>,15.0,24087.0,8.0,136.0,False
3638,2,org.joda.time.chrono.ISOChronology$hashCode<>,2.4051540654031443e+17,4.925540466852115e+18,2843889833377778.0,2.8021268484127416e+16,False
3639,2,org.joda.time.chrono.LimitChronology$LimitDurationField$<init><Lorg/joda/time/chrono/LimitChronology;Lorg/joda/time/DurationField;>,5760211.0,10733591.0,12337.0,86207.0,False
