,bid,methodId,ep,np,ef,nf,label
19,1,org.joda.time.MutableDateTime$<init><Lorg/joda/time/DateTimeZone;>,21.0,28098.0,0.0,168.0,False
20,1,org.joda.time.DateTimeZone$getDefaultNameProvider<>,7548.0,8520.0,66.0,30.0,False
21,1,org.joda.time.chrono.BasicFixedMonthChronology$getAverageMillisPerMonth<>,1091.0,2926.0,0.0,24.0,False
22,1,org.joda.time.chrono.IslamicChronology$assemble<Lorg/joda/time/chrono/AssembledChronology$Fields;>,158915253131751.0,3254640379593474.0,1869549381221.0,18525107124979.0,False
23,1,org.joda.time.DateTime$Property$setCopy<Ljava/lang/String;>,87842008.0,1798830416.0,1033415.0,10238713.0,False
24,1,org.joda.time.chrono.GJEraDateTimeField$get<J>,1.0326423611679989e+21,2.7736844729684144e+23,1.0029447331468195e+17,1.6632370597194225e+21,False
25,1,org.joda.time.format.DateTimeParserBucket$setZone<Lorg/joda/time/DateTimeZone;>,14830.0,226190.0,171.0,1269.0,False
26,1,org.joda.time.field.DecoratedDateTimeField$getRangeDurationField<>,5166.0,2868.0,38.0,10.0,False
27,1,org.joda.time.chrono.BasicWeekyearDateTimeField$getDifferenceAsLong<JJ>,359896.0,1158530.0,3372.0,5700.0,False
28,1,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter$setFieldValue<Lorg/joda/time/ReadWritablePeriod;II>,3424.0,844163.0,0.0,5064.0,False
29,1,org.joda.time.format.DateTimeParserBucket$sort<[Lorg/joda/time/format/DateTimeParserBucket$SavedField;I>,1.5000790647868972e+21,3.085044824321865e+22,1.7641572170967409e+19,1.7564014438171702e+20,False
30,1,org.joda.time.format.ISODateTimeFormat$Constants$dateHourMinuteSecond<>,1.639812551086496e+34,3.4063407115666085e+35,1.1243274176249126e+32,2.0206946468410988e+33,False
31,1,org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField$get<J>,68913.0,212277.0,658.0,1022.0,False
32,1,org.joda.time.format.DateTimeFormat$forPattern<Ljava/lang/String;>,31232192.0,253111153.0,221064.0,1477776.0,False
33,1,org.joda.time.chrono.GJLocaleSymbols$getMonthMaxTextLength<>,336.0,71970.0,13.0,419.0,False
34,1,org.joda.time.base.BasePeriod$setFieldInto<[ILorg/joda/time/DurationFieldType;I>,1.8138531987090276e+16,4.305176163460316e+17,210620703213524.0,2469923872339108.0,False
35,1,org.joda.time.Days$toStandardSeconds<>,699.0,75624.0,0.0,456.0,False
36,1,org.joda.time.format.ISODateTimeFormat$Constants$yearMonthDay<>,4.073103863444217e+28,8.46098648085421e+29,2.792698052820856e+26,5.019189861453467e+27,False
37,1,org.joda.time.base.AbstractInterval$getStart<>,1.8210931793301772e+16,3.7296722560353926e+17,214241449849013.0,2122894666039507.0,False
38,1,org.joda.time.base.AbstractDateTime$toString<Ljava/lang/String;>,31238789.0,253104556.0,221085.0,1477755.0,False
39,1,org.joda.time.tz.ZoneInfoProvider$openResource<Ljava/lang/String;>,15155.0,29032.0,198.0,66.0,False
40,1,org.joda.time.base.BaseDateTime$<init><Ljava/lang/Object;Lorg/joda/time/Chronology;>,4.808693419808885e+17,9.84839723536592e+18,5657159471792930.0,5.60561583913695e+16,False
41,1,org.joda.time.Interval$withPeriodAfterStart<Lorg/joda/time/ReadablePeriod;>,137516555.0,2815323907.0,1628275.0,16013789.0,False
42,1,org.joda.time.LocalDateTime$minusDays<I>,2903403507867.0,59490890727159.0,34156258800.0,338625185472.0,False
43,1,org.joda.time.format.DateTimeFormatter$print<J>,2.666629574445902e+19,5.486339771478537e+20,3.1359681167006886e+17,3.123596753033816e+18,False
44,1,org.joda.time.DateMidnight$Property$getField<>,26.0,3991.0,0.0,24.0,False
45,1,org.joda.time.LocalDateTime$secondOfMinute<>,5795520.0,273671187.0,37758.0,1631946.0,False
46,1,org.joda.time.IllegalInstantException$<init><Ljava/lang/String;>,2.897535718151379e+22,2.1323795981510915e+24,2.685131082062279e+20,1.2644735317978118e+22,False
47,1,org.joda.time.format.ISODateTimeFormat$hourMinute<>,2.0,4015.0,0.0,24.0,False
48,1,org.joda.time.LocalDate$withField<Lorg/joda/time/DateTimeFieldType;I>,146222799398.0,2994660185179.0,1720230559.0,17045313785.0,False
49,1,org.joda.time.format.DateTimeFormatterBuilder$appendYearOfEra<II>,3.8090505666307927e+18,4.5288646287039365e+19,3.629809425435808e+16,2.570413940424015e+17,False
50,1,org.joda.time.LocalTime$toDateTimeToday<>,4.0,8030.0,0.0,48.0,False
51,1,org.joda.time.TimeOfDay$Property$withMinimumValue<>,7.1807733707549e+17,1.4706747712318431e+19,8447774800996482.0,8.370950704751088e+16,False
52,1,org.joda.time.PeriodType$millis<>,4348093457930.0,88241907259882.0,50749038056.0,502439913208.0,False
53,1,org.joda.time.field.PreciseDurationField$<init><Lorg/joda/time/DurationFieldType;J>,19344.0,36894.0,122.0,214.0,False
54,1,org.joda.time.tz.CachedDateTimeZone$nextTransition<J>,27.0,3990.0,0.0,24.0,False
55,1,org.joda.time.field.LenientDateTimeField$getInstance<Lorg/joda/time/DateTimeField;Lorg/joda/time/Chronology;>,9.618645505569428e+17,1.969937238636226e+19,1.1315799690206932e+16,1.1212699007480698e+17,False
56,1,org.joda.time.chrono.AssembledChronology$centuries<>,3393.0,624.0,22.0,2.0,False
57,1,org.joda.time.Partial$<init><[Lorg/joda/time/DateTimeFieldType;[I>,70.0,7964.0,2.0,46.0,False
58,1,org.joda.time.convert.ConverterManager$getDurationConverter<Ljava/lang/Object;>,4.4526943133532806e+17,9.119296759365746e+18,5238346388832046.0,5.190618649063669e+16,False
59,1,org.joda.time.format.ISODateTimeFormat$Constants$dateTimeNoMillis<>,2.0612274320083932e+21,1.6743100580508924e+22,1.4646102569448624e+19,9.770238443588266e+19,False
60,1,org.joda.time.field.BaseDateTimeField$addWrapField<Lorg/joda/time/ReadablePartial;I[II>,1.6870441877584016e+20,3.4592763036356664e+21,1.9845186803907146e+18,1.9691243664114184e+19,False
61,1,org.joda.time.tz.DateTimeZoneBuilder$PrecalculatedZone$nextTransition<J>,7669.0,64637.0,308.0,124.0,False
62,1,org.joda.time.tz.ZoneInfoCompiler$parseDataFile<Ljava/io/BufferedReader;>,145881830237173.0,2987842400132222.0,1716215830945.0,17006557763495.0,False
63,1,org.joda.time.base.AbstractPartial$getField<I>,3.342360825812836e+17,6.845387249991989e+18,3932099182116324.0,3.896333521712653e+16,False
64,1,org.joda.time.YearMonth$Property$<init><Lorg/joda/time/YearMonth;I>,279.0,63993.0,0.0,384.0,False
65,1,org.joda.time.field.SkipDateTimeField$get<J>,387977872.0,7945377002.0,4564270.0,45224258.0,False
66,1,org.joda.time.DateTimeZone$getConvertedId<Ljava/lang/String;>,22146.0,315282.0,225.0,1791.0,False
67,1,org.joda.time.chrono.ISOChronology$withUTC<>,3002.0,1015.0,18.0,6.0,False
68,1,org.joda.time.chrono.BasicFixedMonthChronology$getMonthOfYear<J>,15615.0,48657.0,147.0,237.0,False
69,1,org.joda.time.YearMonthDay$<init><Lorg/joda/time/DateTimeZone;>,18958728257.0,388754632369.0,223028848.0,2212898624.0,False
70,1,org.joda.time.Minutes$plus<Lorg/joda/time/Minutes;>,93063450292334.0,1906380654014848.0,1094831333864.0,10851063240040.0,False
71,1,org.joda.time.chrono.ISOYearOfEraDateTimeField$<init><>,3.8092254832112307e+18,4.5288678455594205e+19,3.62992284025154e+16,2.5704149714673283e+17,False
72,1,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter$<init><IIIZI[Lorg/joda/time/format/PeriodFormatterBuilder$FieldFormatter;Lorg/joda/time/format/PeriodFormatterBuilder$PeriodFieldAffix;Lorg/joda/time/format/PeriodFormatterBuilder$PeriodFieldAffix;>,7.226690653775327e+21,1.713957705486195e+23,8.392084331511995e+19,9.832783274236091e+20,False
73,1,org.joda.time.Hours$toString<>,61574.0,16604959.0,0.0,99576.0,False
74,1,org.joda.time.field.UnsupportedDateTimeField$getAsText<ILjava/util/Locale;>,7.0,28112.0,0.0,168.0,False
75,1,org.joda.time.chrono.LimitChronology$getUpperLimit<>,1.5248125751125187e+21,3.1228774384480874e+22,1.7938569052643017e+19,1.777512708851817e+20,False
76,1,org.joda.time.format.ISODateTimeFormat$Constants$basicDateTime<>,8.723467870450735e+24,1.8315169155905304e+26,5.9773696143032595e+22,1.0866051503364519e+24,False
77,1,org.joda.time.Seconds$readResolve<>,9479410948620528.0,2.2348967612975936e+17,110141675429214.0,1281757276495386.0,False
78,1,org.joda.time.chrono.LimitChronology$LimitDurationField$getMillis<JJ>,3130203.0,28640250.0,19222.0,170594.0,False
79,1,org.joda.time.DateTimeComparator$getInstance<Lorg/joda/time/DateTimeFieldType;Lorg/joda/time/DateTimeFieldType;>,6919.0,25217.0,44.0,148.0,False
80,1,org.joda.time.MutablePeriod$getYears<>,1010.0,31126.0,0.0,192.0,False
81,1,org.joda.time.LocalDateTime$withField<Lorg/joda/time/DateTimeFieldType;I>,1250384649753.0,25607300701068.0,14710096568.0,145754042944.0,False
82,1,org.joda.time.field.AbstractPartialFieldProperty$getAsString<>,13.0,4004.0,0.0,24.0,False
83,1,org.joda.time.field.SkipDateTimeField$getMinimumValue<>,932.0,3085.0,2.0,22.0,False
84,1,org.joda.time.field.ZeroIsMaxDateTimeField$getLeapDurationField<>,3.000025030052256e+22,5.995230324018297e+24,9.99148880288674e+19,3.5898475399163486e+22,False
85,1,org.joda.time.Period$<init><JLorg/joda/time/PeriodType;>,2621.0,182161.0,0.0,1104.0,False
86,1,org.joda.time.DateTimeUtils$setCurrentMillisSystem<>,5712.0,2322.0,26.0,22.0,False
87,1,org.joda.time.Duration$getStandardHours<>,139.0,15929.0,0.0,96.0,False
88,1,org.joda.time.chrono.ZonedChronology$ZonedDurationField$hashCode<>,2.405008971581977e+17,4.925554976234241e+18,2829358849389876.0,2.803579946811537e+16,False
89,1,org.joda.time.field.AbstractReadableInstantFieldProperty$getFieldType<>,1783.0,187016.0,0.0,1128.0,False
90,1,org.joda.time.format.PeriodFormatterBuilder$Literal$printTo<Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePeriod;Ljava/util/Locale;>,34.0,3983.0,0.0,24.0,False
91,1,org.joda.time.MutableDateTime$secondOfMinute<>,111198590833155.0,2277322864957536.0,1308190800408.0,12962288397744.0,False
92,1,org.joda.time.format.DateTimeFormatterBuilder$appendPattern<Ljava/lang/String;>,29.0,12022.0,27.0,45.0,False
93,1,org.joda.time.MutablePeriod$<init><JJLorg/joda/time/PeriodType;Lorg/joda/time/Chronology;>,45.0,20040.0,0.0,120.0,False
94,1,org.joda.time.DateMidnight$withField<Lorg/joda/time/DateTimeFieldType;I>,234649.0,4690193.0,2748.0,26676.0,False
95,1,org.joda.time.MutableDateTime$copy<>,3.0,8031.0,0.0,48.0,False
96,1,org.joda.time.Seconds$parseSeconds<Ljava/lang/String;>,9479410932848344.0,2.2348967186357827e+17,110141675429214.0,1281757250912394.0,False
97,1,org.joda.time.tz.ZoneInfoCompiler$test<Ljava/lang/String;Lorg/joda/time/DateTimeZone;>,1.0775574790926812e+28,2.2146801713571995e+29,1.2673199771205952e+26,1.260832405135718e+27,False
98,1,org.joda.time.Duration$negated<>,1473.0,408261.0,17.0,2431.0,False
99,1,org.joda.time.DateTimeUtils$toJulianDay<J>,2.0,8032.0,0.0,48.0,False
100,1,org.joda.time.PeriodType$withYearsRemoved<>,4349075562088.0,88261819207643.0,50760471742.0,502553313290.0,False
101,1,org.joda.time.base.BaseSingleFieldPeriod$standardPeriodIn<Lorg/joda/time/ReadablePeriod;J>,2.525745783136947e+18,5.212385691354503e+19,2.969542078161768e+16,2.968145281156608e+17,False
102,1,org.joda.time.chrono.BasicMonthOfYearDateTimeField$roundFloor<J>,50945503.0,131514671.0,506678.0,583450.0,False
103,1,org.joda.time.MutableDateTime$setZoneRetainFields<Lorg/joda/time/DateTimeZone;>,24215596728473.0,495915890604946.0,284883607016.0,2822698094752.0,False
104,1,org.joda.time.LocalDateTime$Property$getLocalDateTime<>,8.0,4009.0,0.0,24.0,False
105,1,org.joda.time.format.DateTimeFormatterBuilder$Fraction$estimateParsedLength<>,871.0,3146.0,4.0,20.0,False
106,1,org.joda.time.tz.DateTimeZoneBuilder$DSTZone$previousTransition<J>,16406.0,140257.0,633.0,303.0,False
107,1,org.joda.time.LocalDate$Property$addToCopy<I>,11282989.0,231355862.0,132748.0,1316924.0,False
108,1,org.joda.time.MonthDay$withDayOfMonth<I>,209700792963933.0,4294716862713864.0,2467013543730.0,24445115840454.0,False
109,1,org.joda.time.chrono.LenientChronology$withUTC<>,4.8094220284326464e+17,9.849889498080719e+18,5658016638308430.0,5.606465222456824e+16,False
110,1,org.joda.time.Hours$negated<>,48519469.0,1000383503.0,570314.0,5696470.0,False
111,1,org.joda.time.LocalDateTime$now<Lorg/joda/time/Chronology;>,9.0,8025.0,0.0,48.0,False
112,1,org.joda.time.field.ImpreciseDateTimeField$LinkedDurationField$<init><Lorg/joda/time/field/ImpreciseDateTimeField;Lorg/joda/time/DurationFieldType;>,3.809225483214042e+18,4.5288678455598285e+19,3.629922840254491e+16,2.570414971467445e+17,False
113,1,org.joda.time.base.AbstractInstant$toDate<>,57188410807277.0,1171230745957237.0,672789942317.0,6666532876291.0,False
114,1,org.joda.time.field.UnsupportedDateTimeField$getMinimumValue<J>,25.0,100400.0,0.0,600.0,False
115,1,org.joda.time.LocalTime$compareTo<Lorg/joda/time/ReadablePartial;>,16.0,16052.0,0.0,96.0,False
116,1,org.joda.time.chrono.ZonedChronology$convertField<Lorg/joda/time/DurationField;Ljava/util/HashMap;>,1.55721255200548e+22,3.189233852142875e+23,1.8319736561887773e+20,1.815282160799897e+21,False
117,1,org.joda.time.Years$plus<I>,1.0255369226414615e+21,2.7722249732752278e+23,1.6723014791609952e+16,1.6624061851265933e+21,False
118,1,org.joda.time.Duration$millis<J>,371.0,92020.0,0.0,552.0,False
119,1,org.joda.time.DateTime$millisOfDay<>,1416865474799.0,29015954700439.0,16668674940.0,165155493396.0,False
120,1,org.joda.time.chrono.GregorianChronology$getInstanceUTC<>,9753.0,2298.0,66.0,6.0,False
121,1,org.joda.time.DateTime$Property$writeObject<Ljava/io/ObjectOutputStream;>,1.0,4016.0,0.0,24.0,False
122,1,org.joda.time.chrono.BasicChronology$getDayOfYear<JI>,320078.0,1033651.0,3056.0,5032.0,False
123,1,org.joda.time.DateMidnight$yearOfEra<>,5679503.0,116465416.0,66816.0,662952.0,False
124,1,org.joda.time.base.AbstractInterval$isBefore<Lorg/joda/time/ReadableInterval;>,3.6016490196311932e+16,7.376321919290104e+17,423713908931379.0,4198533631772565.0,False
125,1,org.joda.time.format.DateTimeFormat$longTime<>,17.0,36136.0,9.0,207.0,False
126,1,org.joda.time.MutableInterval$<init><JJ>,2090947.0,42718688.0,24604.0,243116.0,False
127,1,org.joda.time.format.DateTimeFormatterBuilder$TimeZoneName$estimateParsedLength<>,0.0,4017.0,12.0,12.0,False
128,1,org.joda.time.tz.ZoneInfoCompiler$Zone$<init><Ljava/util/StringTokenizer;>,145881830237173.0,2987842400132222.0,1716215830945.0,17006557763495.0,False
129,1,org.joda.time.field.PreciseDurationField$add<JI>,5.026633550410534e+18,1.0365773160524467e+20,5.910219240773686e+16,5.902442760353116e+17,False
130,1,org.joda.time.tz.DateTimeZoneBuilder$Recurrence$<init><Lorg/joda/time/tz/DateTimeZoneBuilder$OfYear;Ljava/lang/String;I>,116418.0,20160.0,682.0,134.0,False
131,1,org.joda.time.format.PeriodFormatterBuilder$FieldFormatter$getFieldValue<Lorg/joda/time/ReadablePeriod;>,3.4338050652696503e+22,7.061837365826557e+23,4.0383058410289594e+20,4.020496748147156e+21,False
132,1,org.joda.time.DurationFieldType$StandardDurationFieldType$hashCode<>,3430.0,587.0,22.0,2.0,False
133,1,org.joda.time.format.DateTimeFormatterBuilder$StringLiteral$parseInto<Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I>,25.0,3992.0,0.0,24.0,False
134,1,org.joda.time.field.AbstractReadableInstantFieldProperty$compareTo<Lorg/joda/time/ReadableInstant;>,197.0,15871.0,0.0,96.0,False
135,1,org.joda.time.Period$plusMonths<I>,3567848647823132.0,9.644694711175638e+17,57668647426.0,5783585765350406.0,False
136,1,org.joda.time.base.AbstractDateTime$getMinuteOfHour<>,43.0,3974.0,0.0,24.0,False
137,1,org.joda.time.chrono.IslamicChronology$withUTC<>,10.0,4007.0,0.0,24.0,False
138,1,org.joda.time.chrono.GJChronology$ImpreciseCutoverField$<init><Lorg/joda/time/chrono/GJChronology;Lorg/joda/time/DateTimeField;Lorg/joda/time/DateTimeField;J>,8.464168111214403e+17,1.0064136470768964e+19,8065991134696318.0,5.712028687510443e+16,False
139,1,org.joda.time.DateMidnight$withFields<Lorg/joda/time/ReadablePartial;>,101735.0,2027275.0,1185.0,11535.0,False
140,1,org.joda.time.chrono.ISOYearOfEraDateTimeField$getRangeDurationField<>,16545.0,3540.0,110.0,10.0,False
141,1,org.joda.time.TimeOfDay$withSecondOfMinute<I>,1.6571434981005512e+18,3.393950724461986e+19,1.9495358464589456e+16,1.931806728586094e+17,False
142,1,org.joda.time.format.DateTimeFormatterBuilder$PaddedNumber$printTo<Ljava/io/Writer;JLorg/joda/time/Chronology;ILorg/joda/time/DateTimeZone;Ljava/util/Locale;>,2.0,8032.0,0.0,48.0,False
143,1,org.joda.time.MutablePeriod$<init><JLorg/joda/time/Chronology;>,623.0,19462.0,0.0,120.0,False
144,1,org.joda.time.chrono.GJDayOfWeekDateTimeField$getMaximumValue<>,1045.0,2972.0,2.0,22.0,False
145,1,org.joda.time.format.DateTimeFormatterBuilder$Composite$decompose<Ljava/util/List;Ljava/util/List;Ljava/util/List;>,3520.0,20582.0,76.0,68.0,False
146,1,org.joda.time.DateTimeZone$toString<>,7684.0,12401.0,42.0,78.0,False
147,1,org.joda.time.DateTime$withChronology<Lorg/joda/time/Chronology;>,1630378402.0,33388036016.0,19180508.0,190040788.0,False
148,1,org.joda.time.format.DateTimeFormatterBuilder$Fraction$parseInto<Lorg/joda/time/format/DateTimeParserBucket;Ljava/lang/String;I>,870648.0,1057512.0,8497.0,3023.0,False
149,1,org.joda.time.format.PeriodFormatter$withParseType<Lorg/joda/time/PeriodType;>,1.9385475624426537e+19,3.9750175950462026e+20,2.2803681361421686e+17,2.262700961615339e+18,False
150,1,org.joda.time.field.DelegatedDateTimeField$remainder<J>,6.0,4011.0,0.0,24.0,False
151,1,org.joda.time.Months$monthsBetween<Lorg/joda/time/ReadableInstant;Lorg/joda/time/ReadableInstant;>,4198003.0,85421267.0,49244.0,486196.0,False
152,1,org.joda.time.chrono.BasicChronology$getMaxMonth<I>,301795.0,441350.0,3213.0,1227.0,False
153,1,org.joda.time.Duration$minus<Lorg/joda/time/ReadableDuration;>,850.0,191966.0,17.0,1135.0,False
154,1,org.joda.time.DateTimeFieldType$minuteOfDay<>,4258.0,3776.0,26.0,22.0,False
155,1,org.joda.time.chrono.JulianChronology$getInstance<>,1.2023057932308797e+17,2.4623705587560166e+18,1414445673971383.0,1.4015583530384728e+16,False
156,1,org.joda.time.IllegalFieldValueException$<init><Lorg/joda/time/DurationFieldType;Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;>,4150.0,152513.0,12.0,924.0,False
157,1,org.joda.time.TimeOfDay$plusMinutes<I>,1.2569419286332485e+18,2.57430859432018e+19,1.478721193928121e+16,1.4652736832560336e+17,False
158,1,org.joda.time.MutablePeriod$setPeriod<Lorg/joda/time/ReadableDuration;>,6.0,8028.0,0.0,48.0,False
159,1,org.joda.time.LocalDate$now<Lorg/joda/time/DateTimeZone;>,3.0,8031.0,0.0,48.0,False
160,1,org.joda.time.YearMonth$fromCalendarFields<Ljava/util/Calendar;>,19904829600988.0,407662225625336.0,234169142765.0,2320376370163.0,False
161,1,org.joda.time.LocalTime$get<Lorg/joda/time/DateTimeFieldType;>,75665099777.0,1551534214405.0,890119383.0,8831758521.0,False
162,1,org.joda.time.tz.FixedDateTimeZone$getNameKey<J>,2.0,4015.0,2.0,22.0,False
163,1,org.joda.time.format.PeriodFormatter$getLocale<>,4.0,16064.0,0.0,96.0,False
164,1,org.joda.time.TimeOfDay$withField<Lorg/joda/time/DateTimeFieldType;I>,1.0772311881266829e+18,2.2062480550890934e+19,1.267301725952272e+16,1.2557768767859598e+17,False
165,1,org.joda.time.field.DecoratedDurationField$isPrecise<>,9.0,4008.0,0.0,24.0,False
166,1,org.joda.time.LocalDateTime$millisOfDay<>,6616417.0,312060227.0,43152.0,1860816.0,False
167,1,org.joda.time.field.PreciseDateTimeField$getMaximumValue<>,3209930.0,3803752.0,31086.0,10818.0,False
168,1,org.joda.time.chrono.ZonedChronology$ZonedDateTimeField$getRangeDurationField<>,800.0,3217.0,2.0,22.0,False
169,1,org.joda.time.Seconds$negated<>,1.0257132849785755e+21,2.7722610187013484e+23,1.879818045812222e+16,1.6624266993855672e+21,False
170,1,org.joda.time.DateTime$minusSeconds<I>,382459622559.0,7832372095794.0,4499436065.0,44580962551.0,False
171,1,org.joda.time.LocalDate$withCenturyOfEra<I>,1980031870381.0,40583918203706.0,23293331728.0,231009581336.0,False
172,1,org.joda.time.DateTime$Property$getChronology<>,692205563.0,14175386293.0,8143427.0,80684605.0,False
173,1,org.joda.time.chrono.BasicMonthOfYearDateTimeField$getLeapDurationField<>,6595.0,1439.0,38.0,10.0,False
174,1,org.joda.time.Months$getFieldType<>,3612.0,20490.0,22.0,122.0,False
175,1,org.joda.time.LocalDate$getChronology<>,17619663529.0,361241522291.0,207277493.0,2056269547.0,False
176,1,org.joda.time.IllegalFieldValueException$<init><Lorg/joda/time/DateTimeFieldType;Ljava/lang/Number;Ljava/lang/String;>,1.2029017855572149e+17,2.4635911720469576e+18,1415146825728174.0,1.4022531146505906e+16,False
177,1,org.joda.time.DateMidnight$withDurationAdded<JI>,649367.0,13028518.0,7626.0,74094.0,False
178,1,org.joda.time.MutableDateTime$setMillis<Lorg/joda/time/ReadableInstant;>,14814361395089.0,303382947805357.0,174283147783.0,1726821014729.0,False
179,1,org.joda.time.tz.DateTimeZoneBuilder$readFrom<Ljava/io/InputStream;Ljava/lang/String;>,1.0023001998515964e+29,2.0600058118770846e+30,1.1788095552402854e+27,1.1727752546998665e+28,False
180,1,org.joda.time.field.MillisDurationField$equals<Ljava/lang/Object;>,6810.0,17292.0,44.0,100.0,False
181,1,org.joda.time.chrono.LimitChronology$LimitException$<init><Lorg/joda/time/chrono/LimitChronology;Ljava/lang/String;Z>,2.8856470635674763e+19,5.909921102252642e+20,3.394802743237677e+17,3.363871963829715e+18,False
182,1,org.joda.time.DateTimeUtils$<init><>,1.0,4016.0,0.0,24.0,False
183,1,org.joda.time.MonthDay$<init><II>,436593933721.0,8951009462723.0,5136095737.0,50951153831.0,False
184,1,org.joda.time.DateMidnight$dayOfWeek<>,15531876.0,318602184.0,182722.0,1813598.0,False
185,1,org.joda.time.PeriodType$toString<>,91.0,7943.0,0.0,48.0,False
186,1,org.joda.time.Hours$toStandardWeeks<>,4021.0,1004246.0,0.0,6024.0,False
187,1,org.joda.time.base.BasePartial$<init><Lorg/joda/time/base/BasePartial;[I>,2.8932818822995953e+18,5.925649698119938e+19,3.4037829730128976e+16,3.372827310674751e+17,False
188,1,org.joda.time.Days$days<I>,3.992367776440433e+17,8.176672110311458e+18,4696794929766096.0,4.654089820215624e+16,False
189,1,org.joda.time.MutableDateTime$<init><Lorg/joda/time/Chronology;>,23.0,28096.0,0.0,168.0,False
190,1,org.joda.time.chrono.JulianChronology$withZone<Lorg/joda/time/DateTimeZone;>,3.606718795765128e+17,7.386704969370358e+18,4243103398990100.0,4.20444356537171e+16,False
191,1,org.joda.time.base.AbstractPartial$indexOf<Lorg/joda/time/DateTimeFieldType;>,542.0,71764.0,0.0,432.0,False
192,1,org.joda.time.Partial$<init><[Lorg/joda/time/DateTimeFieldType;[ILorg/joda/time/Chronology;>,1.9932825116163148e+16,4.082388068293527e+17,234498443189760.0,2323659178590768.0,True
193,1,org.joda.time.format.DateTimeFormat$mediumTime<>,15.0,24087.0,8.0,136.0,False
194,1,org.joda.time.chrono.ISOChronology$hashCode<>,2.4050089715819622e+17,4.925554976234235e+18,2829358849389872.0,2.803579946811532e+16,False
195,1,org.joda.time.chrono.LimitChronology$LimitDurationField$<init><Lorg/joda/time/chrono/LimitChronology;Lorg/joda/time/DurationField;>,5764316.0,10729486.0,8232.0,90312.0,False
196,1,org.joda.time.Hours$toStandardDuration<>,5293.0,1412708.0,17.0,8455.0,False
197,1,org.joda.time.chrono.LenientChronology$withZone<Lorg/joda/time/DateTimeZone;>,1.2023654529874002e+18,2.4624927440290976e+19,1.4145158603496648e+16,1.4016278997471618e+17,False
198,1,org.joda.time.TimeOfDay$Property$setCopy<Ljava/lang/String;>,8.976443283533633e+17,1.8384410666019252e+19,1.056027915953071e+16,1.0464243925344982e+17,False
